Time0_0,Time2_5,Time5_9,Time6_7
1.5273211112587766,13.803840271680842,126.6945415267131,219.29487592621908
0.0,0.0,0.0,0.0
1.084165166049957,5.982642158485616,50.79973970076869,88.23679480552309
0.5745221652231574,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.8491769820328429,4.850320611618676,48.27991670413081,82.85083307528227
1.570629330142211,10.64694612801905,107.8224176507922,187.08003535658565
2.4466877102381877,22.113033007418306,219.00323071791487,377.96417965067894
1.0968965182678148,8.006206781307384,77.62233569484951,133.16999713851155
1.6389847319946185,9.957654433963484,83.70870117138483,144.81671789227735
0.7129116269357083,4.8826504130935975,27.76427646727587,45.86942676067279
1.7929469040907993,7.537036986513468,78.63322659793549,135.69788620567826
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.2380044719034058,9.83800633333849,104.8833770262109,179.88906950959228
0.720195751982323,5.413113154933971,75.78000009754199,132.29215055312426
0.13846870534848532,0.0,0.0,0.0
0.6670231446322976,1.9256198376109828,14.829232459523364,25.60820269402848
1.10060124124183,6.758491542671702,85.79030478861337,147.551266148766
0.6858100043633253,0.0,0.0,0.0
0.7919134141871375,0.0,0.0,0.0
1.7356138424295986,6.05632610308426,69.4623898399493,118.49211607117246
0.4736798325704703,0.0,0.0,0.0
1.4467513865221775,12.35534378331759,124.39619506136874,213.96577181246658
0.0,0.0,0.0,0.0
0.15603093821735914,0.0,0.0,0.0
1.1188728157859087,4.367485973044914,43.42206364403678,76.76094659125697
1.0860766361619338,6.32001845371203,65.27811906222634,112.44011867760642
1.9298729919448747,5.255714496429775,43.85355867114045,76.61398654529461
2.2223362869560708,15.173710605602828,159.5812022893331,275.2976960022772
0.0,0.0,0.0,0.0
1.4944190174507817,8.13396523190655,76.8662697017544,131.08828616447636
0.9156441760322351,15.26214815336625,152.75345164583663,263.0179289386497
0.952961958487422,8.028025494867142,80.07317224702906,138.5539803600792
0.44083377692868997,3.4019052466282473,30.657235700596335,51.47762914340535
0.4163018032974405,5.343519161025096,67.76026742031581,117.23751753297822
1.8241175688497195,3.0803788652811575,32.8628037990864,55.206791421101215
2.520159786420492,11.08085284476964,118.08044990136409,204.88163617784218
0.7928145124553966,9.770372403796804,98.69579626836905,171.79859481596546
0.0,0.0,0.0,0.0
0.7294301078053835,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.7979937115364893,7.804327125314216,82.37998402772115,140.39529212040836
1.8339439662528805,0.0,0.0,0.0
3.4149562784411924,7.962248207231076,82.37284959694941,141.47507099774472
2.456910519015498,17.67509941590162,182.09700854849004,314.56268015410524
0.0,0.0,0.0,0.0
1.7582460810816762,3.612833297323701,29.76922483447557,52.613353775493664
0.4959785831325402,0.0,0.0,0.0
0.0,0.0,0.0,0.0
